FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
202506,12,0,59375,1272324,"D","06/12/2025 00:00:00",61,"M","Vehicle/Towed Trailer",202506
202506,12,0,59376,1272324,"D","06/12/2025 00:00:00",29,"F","Vehicle/Towed Trailer",202506
202506,12,0,59377,1272324,"D","06/12/2025 00:00:00",28,"M","Vehicle/Towed Trailer",202506
202506,12,0,59378,1272324,"D","06/12/2025 00:00:00",60,"M","Vehicle/Towed Trailer",202506
202506,12,0,59379,1272324,"D","06/12/2025 00:00:00",63,"M","Vehicle/Towed Trailer",202506
202506,12,0,59380,1272324,"D","06/12/2025 00:00:00",42,"M","Vehicle/Towed Trailer",202506
202506,22,0,59367,1272540,"D","06/22/2025 00:00:00",50,"F","Mobile/Trailer Home",202506
202506,22,0,59365,1272540,"D","06/22/2025 00:00:00",6,"F","Permanent Home",202506
202506,22,0,59366,1272540,"D","06/22/2025 00:00:00",6,"F","Permanent Home",202506
202506,14,0,59317,1273848,"D","06/14/2025 00:00:00",43,"M","Boating",202506
202506,2,0,59419,1274038,"D","06/02/2025 00:00:00",60,"F","Unknown",202506
202506,3,0,59421,1274038,"D","06/03/2025 00:00:00",72,"M","Mobile/Trailer Home",202506
202506,1,0,59416,1274038,"I","06/01/2025 00:00:00",39,"M","Outside/Open Areas",202506
202506,1,0,59417,1274038,"I","06/01/2025 00:00:00",37,"M","Outside/Open Areas",202506
202506,1,0,59418,1274038,"I","06/01/2025 00:00:00",61,"M","Outside/Open Areas",202506
202506,3,0,59420,1274038,"I","06/03/2025 00:00:00",42,"M","Outside/Open Areas",202506
202506,8,0,59423,1274039,"D","06/08/2025 00:00:00",50,"F","Unknown",202506
202506,6,0,59424,1274039,"D","06/06/2025 00:00:00",90,"M","Unknown",202506
202506,7,0,59425,1274039,"I","06/07/2025 00:00:00",30,"M","Unknown",202506
202506,8,0,59427,1274039,"I","06/08/2025 00:00:00",45,"M","Unknown",202506
202506,8,0,59426,1274039,"I","06/08/2025 00:00:00",36,"M","Outside/Open Areas",202506
202506,12,0,59429,1274048,"D","06/12/2025 00:00:00",53,"M","Outside/Open Areas",202506
202506,9,0,59430,1274050,"I","06/09/2025 00:00:00",58,"M","Mobile/Trailer Home",202506
202506,10,0,59431,1274050,"I","06/10/2025 00:00:00",50,"M","Outside/Open Areas",202506
202506,10,0,59432,1274050,"I","06/10/2025 00:00:00",60,"M","Outside/Open Areas",202506
202506,11,0,59435,1274050,"D","06/11/2025 00:00:00",46,"F","Outside/Open Areas",202506
202506,12,0,59439,1274050,"I","06/12/2025 00:00:00",54,"M","Outside/Open Areas",202506
202506,12,0,59441,1274050,"I","06/12/2025 00:00:00",45,"M","Outside/Open Areas",202506
202506,10,0,59433,1274050,"I","06/10/2025 00:00:00",91,"M","Permanent Home",202506
202506,10,0,59434,1274050,"I","06/10/2025 00:00:00",79,"M","Permanent Home",202506
202506,11,0,59436,1274050,"D","06/11/2025 00:00:00",79,"F","Permanent Home",202506
202506,11,0,59438,1274050,"I","06/11/2025 00:00:00",56,"M","Permanent Home",202506
202506,11,0,59437,1274050,"D","06/11/2025 00:00:00",82,"M","Permanent Structure",202506
202506,12,0,59440,1274050,"I","06/12/2025 00:00:00",65,"M","Permanent Structure",202506
202506,13,0,59442,1274050,"I","06/13/2025 00:00:00",63,"F","Permanent Structure",202506
202506,15,0,59444,1274076,"I","06/15/2025 00:00:00",81,"M","Unknown",202506
202506,17,0,59450,1274076,"D","06/17/2025 00:00:00",72,"M","Unknown",202506
202506,15,0,59445,1274076,"D","06/15/2025 00:00:00",84,"F","Outside/Open Areas",202506
202506,16,0,59446,1274076,"I","06/16/2025 00:00:00",42,"M","Outside/Open Areas",202506
202506,17,0,59449,1274076,"I","06/17/2025 00:00:00",46,"M","Outside/Open Areas",202506
202506,15,0,59443,1274076,"I","06/15/2025 00:00:00",75,"M","Permanent Home",202506
202506,16,0,59447,1274076,"I","06/16/2025 00:00:00",80,"F","Permanent Home",202506
202506,16,0,59448,1274076,"D","06/16/2025 00:00:00",86,"F","Permanent Home",202506
202506,8,0,59401,1274182,"D","06/08/2025 00:00:00",41,"M","Golfing",202506
202506,21,0,59458,1274231,"D","06/21/2025 00:00:00",31,"F","Unknown",202506
202506,19,0,59451,1274231,"I","06/19/2025 00:00:00",58,"F","Business",202506
202506,19,0,59453,1274231,"D","06/19/2025 00:00:00",37,"M","Business",202506
202506,19,0,59454,1274231,"I","06/19/2025 00:00:00",70,"M","Outside/Open Areas",202506
202506,20,0,59456,1274231,"I","06/20/2025 00:00:00",47,"M","Outside/Open Areas",202506
202506,21,0,59457,1274231,"I","06/21/2025 00:00:00",32,"M","Outside/Open Areas",202506
202506,19,0,59452,1274231,"D","06/19/2025 00:00:00",71,"M","Permanent Home",202506
202506,19,0,59455,1274231,"I","06/19/2025 00:00:00",59,"M","Vehicle/Towed Trailer",202506
202506,19,0,59460,1274232,"I","06/19/2025 00:00:00",72,"F","Mobile/Trailer Home",202506
202506,18,0,59459,1274232,"I","06/18/2025 00:00:00",51,"M","Outside/Open Areas",202506
202506,20,0,59461,1274232,"I","06/20/2025 00:00:00",77,"M","Permanent Home",202506
202506,23,0,59368,1275458,"D","06/23/2025 00:00:00",65,"F","Permanent Structure",202506
202506,20,0,59356,1277262,"I","06/20/2025 00:00:00",76,"M","Permanent Home",202506
202506,14,0,59381,1277581,"D","06/14/2025 00:00:00",83,"F","Unknown",202506
202506,14,0,59382,1277581,"D","06/14/2025 00:00:00",43,"M","Unknown",202506
202506,14,0,59385,1277581,"D","06/14/2025 00:00:00",58,"F","Unknown",202506
